UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD20,NEG_M20,RAPE20,FONDL20,INCES20,STATR20,ROBBE20,AGG_A20,BURGLA20,VEHIC20,ARSON20,MURD21,NEG_M21,RAPE21,FONDL21,INCES21,STATR21,ROBBE21,AGG_A21,BURGLA21,VEHIC21,ARSON21,MURD22,NEG_M22,RAPE22,FONDL22,INCES22,STATR22,ROBBE22,AGG_A22,BURGLA22,VEHIC22,ARSON22,FILTER20,FILTER21,FILTER22,Full_Address,Latitude,Longitude
208318003,Central Oregon Community College,318800,Madras Campus,1170 E Ashwood Road,Madras,OR,97741,4,"Public, 2-year",1913.0,2242.0,4155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1170 E Ashwood Road, Madras, OR 97741",44.6357104,-121.0911819
208318004,Central Oregon Community College,318800,Prineville Open Campus,510 SE Lynn Blvd,Prineville,OR,97754,4,"Public, 2-year",1913.0,2242.0,4155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"510 SE Lynn Blvd, Prineville, OR 97754",44.29432193300871,-120.84181725232452
208318005,Central Oregon Community College,318800,Vet Tech Center Campus,1360 NE Jackpine Ave.,Redmond,OR,97756,4,"Public, 2-year",1913.0,2242.0,4155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1360 NE Jackpine Ave., Redmond, OR 97756",44.28552,-121.15369108163266
208318006,Central Oregon Community College,318800,Chandler Lab Campus,1027 NW Trenton Ave.,Bend,OR,97703,4,"Public, 2-year",1913.0,2242.0,4155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1027 NW Trenton Ave., Bend, OR 97703",44.06682785326878,-121.3267612683507
208390001,Chemeketa Community College,321800,Main Campus,4000 Lancaster Dr. NE,Salem,OR,97305,4,"Public, 2-year",3452.0,4190.0,7642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4000 Lancaster Dr. NE, Salem, OR 97305",44.97688255,-122.97532025
208390002,Chemeketa Community College,321800,Polk Center,1340 SE Holman Ave,Dallas,OR,97338,4,"Public, 2-year",3452.0,4190.0,7642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1340 SE Holman Ave, Dallas, OR 97338",44.91616816046687,-123.30510824140308
208390006,Chemeketa Community College,321800,CCBI,4000 Lancaster Dr. NE,Salem,OR,97305,4,"Public, 2-year",3452.0,4190.0,7642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4000 Lancaster Dr. NE, Salem, OR 97305",44.97688255,-122.97532025
208390007,Chemeketa Community College,321800,Chemeketa at Eola,215 Doaks Ferry Rd NW,Salem,OR,97304,4,"Public, 2-year",3452.0,4190.0,7642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"215 Doaks Ferry Rd NW, Salem, OR 97304",44.9321356353736,-123.11217879145369
208406001,Clackamas Community College,487800,Oregon City Campus,19600 MOLALLA AVE,OREGON CITY,OR,97045,4,"Public, 2-year",2331.0,2307.0,4638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"19600 MOLALLA AVE, OREGON CITY, OR 97045",45.32467065,-122.57355038077402
208406002,Clackamas Community College,487800,Wilsonville Campus,29353 SW Town Center Loop East,Wilsonville,OR,97070,4,"Public, 2-year",2331.0,2307.0,4638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"29353 SW Town Center Loop East, Wilsonville, OR 97070",45.3078377,-122.7611890810459
208406003,Clackamas Community College,487800,Harmony Campus,7738 SE Harmony Road,Milwaukie,OR,97222,4,"Public, 2-year",2331.0,2307.0,4638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"7738 SE Harmony Road, Milwaukie, OR 97222",45.43249888763449,-122.58541118362396
208415001,Clatsop Community College,318900,Clatsop Community College - Main/Lexington Campus,1651 Lexington Ave,ASTORIA,OR,97103,4,"Public, 2-year",311.0,403.0,714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1651 Lexington Ave, ASTORIA, OR 97103",46.1832381,-123.82353756394502
208415002,Clatsop Community College,318900,MERTS,6550 Liberty Lane,Astoria,OR,97103,4,"Public, 2-year",311.0,403.0,714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6550 Liberty Lane, Astoria, OR 97103",46.1892661,-123.754068
208433001,College of Hair Design Careers,2337900,COLLEGE OF HAIR DESIGN CAREERS,1684 Clay St NE,SALEM,OR,97301,6,"Private for-profit, 2-year",3.0,70.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1684 Clay St NE, SALEM, OR 97301",44.949991,-122.98165935746816
208637001,East West College of the Healing Arts,3074500,Main Campus,1515 SW 5th Ave,PORTLAND,OR,97201,9,"Private for-profit, less-than 2-year",47.0,149.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1515 SW 5th Ave, PORTLAND, OR 97201",45.5130168,-122.6812958
208646002,Eastern Oregon University,319300,EOU-Blue Mountain CC-Hermiston,975 SE Columbia,Hermiston,OR,97838,1,"Public, 4-year or above",1065.0,1609.0,2674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"975 SE Columbia, Hermiston, OR 97838",45.828473029976976,-119.27311138456996
208646003,Eastern Oregon University,319300,EOU-Blue Mountain CC-Pendleton,2411 NW Carden,Pendleton,OR,97801,1,"Public, 4-year or above",1065.0,1609.0,2674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2411 NW Carden, Pendleton, OR 97801",45.673032933766194,-118.81251399350708
208646004,Eastern Oregon University,319300,EOU-Central Oregon CC,2600 NW College Way,Bend,OR,97703,1,"Public, 4-year or above",1065.0,1609.0,2674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2600 NW College Way, Bend, OR 97703",44.0666242,-121.3439796
208646005,Eastern Oregon University,319300,EOU-Chemeketa CC,4000 Lancaster Dr. NE,Salem,OR,97309,1,"Public, 4-year or above",1065.0,1609.0,2674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4000 Lancaster Dr. NE, Salem, OR 97309",44.98099335,-122.9765977576177
208646007,Eastern Oregon University,319300,EOU-Mount Hood CC,26000 SE Stark Street,Gresham,OR,97030,1,"Public, 4-year or above",1065.0,1609.0,2674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"26000 SE Stark Street, Gresham, OR 97030",45.514266250000006,-122.39584803890952
208646008,Eastern Oregon University,319300,EOU-Treasure Valley CC-Ontario Campus,676 SW 5th Avenue,Ontario,OR,97914,1,"Public, 4-year or above",1065.0,1609.0,2674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"676 SW 5th Avenue, Ontario, OR 97914",44.02334519861856,-116.97277143177313
208725001,New Hope Christian College-Eugene,2159700,New Hope Christian College,2155 Bailey Hill Rd,Eugene,OR,97405,2,"Private nonprofit, 4-year or above",22.0,16.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2155 Bailey Hill Rd, Eugene, OR 97405",44.0324028,-123.1529647698884
208822001,George Fox University,319400,Main Campus,414 N MERIDIAN ST,NEWBERG,OR,97132,2,"Private nonprofit, 4-year or above",1508.0,2520.0,4028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"414 N MERIDIAN ST, NEWBERG, OR 97132",45.3038562,-122.9665911824416
208822002,George Fox University,319400,George Fox University Portland Center,12753 SW 68th Ave,Portland,OR,97223,2,"Private nonprofit, 4-year or above",1508.0,2520.0,4028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"12753 SW 68th Ave, Portland, OR 97223",45.4286436,-122.7473641555523
209038001,Lane Community College,319600,Main Campus,4000 E 30TH AVE,EUGENE,OR,97405,4,"Public, 2-year",3204.0,3541.0,6745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4000 E 30TH AVE, EUGENE, OR 97405",44.0100835,-123.03514
209038002,Lane Community College,319600,LCC at Cottage Grove,1275 South River Road,Cottage Grove,OR,97424,4,"Public, 2-year",3204.0,3541.0,6745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1275 South River Road, Cottage Grove, OR 97424",43.78768335,-123.07183021936342
209038003,Lane Community College,319600,LCC at Florence,3149 Oak Street,Florence,OR,97439,4,"Public, 2-year",3204.0,3541.0,6745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3149 Oak Street, Florence, OR 97439",43.99426365,-124.10477864050245
209038004,Lane Community College,319600,LCC Flight Technology,28715 Airport Road,Eugene,OR,97402,4,"Public, 2-year",3204.0,3541.0,6745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"28715 Airport Road, Eugene, OR 97402",44.11459605,-123.2155006026778
209038007,Lane Community College,319600,LCC at Downtown (Academic),101 West 10th Avenue,Eugene,OR,97401,4,"Public, 2-year",3204.0,3541.0,6745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"101 West 10th Avenue, Eugene, OR 97401",44.048895,-123.094437
209056001,Lewis & Clark College,319700,Main Campus,615 S. Palatine Hill Road,PORTLAND,OR,97219,2,"Private nonprofit, 4-year or above",1169.0,2426.0,3595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"615 S. Palatine Hill Road, PORTLAND, OR 97219",45.4506936,-122.6712598
209074001,Linn-Benton Community College,693800,LBCC Main Campus,6500 Pacific Blvd SW,Albany,OR,97321,4,"Public, 2-year",1957.0,2285.0,4242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6500 Pacific Blvd SW, Albany, OR 97321",44.6303733,-123.1038551
209074002,Linn-Benton Community College,693800,LBCC Benton Center,757 Polk Ave.,Corvallis,OR,97330,4,"Public, 2-year",1957.0,2285.0,4242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"757 Polk Ave., Corvallis, OR 97330",44.57106501010101,-123.26381217171718
209074005,Linn-Benton Community College,693800,Lebanon Center,44 Industrial Way,Lebanon,OR,97355,4,"Public, 2-year",1957.0,2285.0,4242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"44 Industrial Way, Lebanon, OR 97355",44.548640880123926,-122.90733176684756
209074006,Linn-Benton Community College,693800,Advanced Transportation Technology Center,2000 W. Oak St.,Lebanon,OR,97355,4,"Public, 2-year",1957.0,2285.0,4242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2000 W. Oak St., Lebanon, OR 97355",44.5364189,-122.9237832
209083001,Northwest College-Beaverton,2101002,Northwest College Branch Campus,4200 SW Watson Ave,Beaverton,OR,97005,6,"Private for-profit, 2-year",15.0,40.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4200 SW Watson Ave, Beaverton, OR 97005",45.4892698,-122.80573500662096
209153001,Phagans Medford Beauty School,1012200,Phagans Medford Beauty School,2320 POPLAR DR,MEDFORD,OR,97504,6,"Private for-profit, 2-year",4.0,22.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2320 POPLAR DR, MEDFORD, OR 97504",42.35255290047798,-122.86941941570204
209241001,Mount Angel Seminary,320300,Main Campus,1 ABBEY DR,SAINT BENEDICT,OR,97373,2,"Private nonprofit, 4-year or above",118.0,2.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1 ABBEY DR, SAINT BENEDICT, OR 97373",45.0569345,-122.77449614778754
209250001,Mt Hood Community College,320400,Gresham Campus,26000 SE STARK ST,GRESHAM,OR,97030,4,"Public, 2-year",3381.0,2631.0,6012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"26000 SE STARK ST, GRESHAM, OR 97030",45.514266250000006,-122.39584803890952
209250002,Mt Hood Community College,320400,The Bruning Center for Allied Health Education,1484 NW Civic Drive,Gresham,OR,97030,4,"Public, 2-year",3381.0,2631.0,6012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1484 NW Civic Drive, Gresham, OR 97030",45.50805665,-122.44043964480198
209250003,Mt Hood Community College,320400,Maywood Park,10100 NE Prescott St,Portland,OR,97220,4,"Public, 2-year",3381.0,2631.0,6012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"10100 NE Prescott St, Portland, OR 97220",45.555302,-122.5588272751678
209287001,Multnomah University,320600,Main Campus,8435 NE GLISAN ST,PORTLAND,OR,97220,2,"Private nonprofit, 4-year or above",335.0,273.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"8435 NE GLISAN ST, PORTLAND, OR 97220",45.52834525,-122.57545671058732
209296001,National University of Natural Medicine,2534000,NATIONAL UNIVERSITY OF NATURAL  MEDICINE,49 S PORTER STREET,PORTLAND,OR,97201,2,"Private nonprofit, 4-year or above",53.0,321.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"49 S PORTER STREET, PORTLAND, OR 97201",45.50214065,-122.6766224311908
209490001,Oregon Health & Science University,488200,Oregon Health & Science University,3181 SW SAM JACKSON PK RD,Portland,OR,97239,1,"Public, 4-year or above",884.0,1986.0,2870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3181 SW SAM JACKSON PK RD, Portland, OR 97239",45.5000227,-122.68740122119702
209542002,Oregon State University,321000,Hatfield Marine Science Center,2030 SE Marine Science Drive,Newport,OR,97365,1,"Public, 4-year or above",17323.0,16969.0,34292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2030 SE Marine Science Drive, Newport, OR 97365",44.622083450000005,-124.0444597494468
209551003,University of Oregon,322300,University of Oregon-Portland Campus,70 NW Couch St,Portland,OR,97209,1,"Public, 4-year or above",10292.0,12871.0,23163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"70 NW Couch St, Portland, OR 97209",45.5237312,-122.6706134
209603001,Pacific Northwest College of Art,320700,Pacific Northwest College of Art,511 NW Broadway,Portland,OR,97209,2,"Private nonprofit, 4-year or above",115.0,372.0,487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"511 NW Broadway, Portland, OR 97209",45.5270896,-122.678128
209612001,Pacific University,321200,Forest Grove Campus,2043 COLLEGE WAY,FOREST GROVE,OR,97116,2,"Private nonprofit, 4-year or above",1148.0,2411.0,3559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2043 COLLEGE WAY, FOREST GROVE, OR 97116",45.522646300000005,-123.10931873307152
209612002,Pacific University,321200,Health Professions Campus,222 SE 8th Ave,Hillsboro,OR,97123,2,"Private nonprofit, 4-year or above",1148.0,2411.0,3559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"222 SE 8th Ave, Hillsboro, OR 97123",45.52099385,-122.97680464990836
209612003,Pacific University,321200,Eugene Campus,4000 E. 30th Ave.,Eugene,OR,97405,2,"Private nonprofit, 4-year or above",1148.0,2411.0,3559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"4000 E. 30th Ave., Eugene, OR 97405",44.0100835,-123.03514
209612004,Pacific University,321200,"Woodburn, Oregon",124 W Lincoln St,Woodburn,OR,97071,2,"Private nonprofit, 4-year or above",1148.0,2411.0,3559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"124 W Lincoln St, Woodburn, OR 97071",45.14396606193453,-122.85510878033396
209667001,Phagans Beauty College,1234800,Phagans Beauty College,1565 Sw 53rd Street,CORVALLIS,OR,97333,6,"Private for-profit, 2-year",5.0,53.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1565 Sw 53rd Street, CORVALLIS, OR 97333",44.549975155446056,-123.31189745408116
209676001,Phagans Central Oregon Beauty College,1234700,Phagans Central Oregon Beauty College,1310 Cushing Drive,BEND,OR,97701,6,"Private for-profit, 2-year",9.0,88.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1310 Cushing Drive, BEND, OR 97701",44.06360215,-121.26416389983336
209694001,Phagans School of Beauty,1235100,PHAGANS SCHOOL OF BEAUTY,622 LANCASTER  DRIVE NE,SALEM,OR,97301,6,"Private for-profit, 2-year",7.0,30.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"622 LANCASTER  DRIVE NE, SALEM, OR 97301",44.9417252,-122.9831987
209746002,Portland Community College,321300,Rock Creek Campus,17705 NW Springville Road,Portland,OR,97229,4,"Public, 2-year",8251.0,11149.0,19400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"17705 NW Springville Road, Portland, OR 97229",45.56791885,-122.85997942678922
209746003,Portland Community College,321300,Cascade Campus,705 N Killingsworth Street,Portland,OR,97217,4,"Public, 2-year",8251.0,11149.0,19400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"705 N Killingsworth Street, Portland, OR 97217",45.5626578,-122.6731328
209746004,Portland Community College,321300,CLIMB Center for Advancement,1626 SE Water Avenue,Portland,OR,97214,4,"Public, 2-year",8251.0,11149.0,19400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1626 SE Water Avenue, Portland, OR 97214",45.511281100000005,-122.6653763
209746005,Portland Community College,321300,Southeast,2305 SE 82nd AVE,Portland,OR,97216,4,"Public, 2-year",8251.0,11149.0,19400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2305 SE 82nd AVE, Portland, OR 97216",45.50653830653266,-122.57879107537688
209746007,Portland Community College,321300,Portland Metro Workforce Training Center,5600 NE 42nd Avenue,Portland,OR,97218,4,"Public, 2-year",8251.0,11149.0,19400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"5600 NE 42nd Avenue, Portland, OR 97218",45.563797,-122.620297
209746009,Portland Community College,321300,Hillsboro Education Center,775 Se Baseline Street,Hillsboro,OR,97123,4,"Public, 2-year",8251.0,11149.0,19400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"775 Se Baseline Street, Hillsboro, OR 97123",45.5204796,-122.97815329228314
209746010,Portland Community College,321300,Newberg Center,135 Werth Blvd,Newberg,OR,97132,4,"Public, 2-year",8251.0,11149.0,19400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"135 Werth Blvd, Newberg, OR 97132",45.30017305,-122.94009831327956
209746011,Portland Community College,321300,Swan Island Trade Center,6400 N Cutter Circle,Portland,OR,97217,4,"Public, 2-year",8251.0,11149.0,19400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6400 N Cutter Circle, Portland, OR 97217",45.5688355,-122.70749934973632
209940001,Rogue Community College,1018200,Redwood Campus,3345 REDWOOD HIGHWAY,GRANTS PASS,OR,97527,4,"Public, 2-year",1402.0,2021.0,3423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"3345 REDWOOD HIGHWAY, GRANTS PASS, OR 97527",42.4113666,-123.39281318248136
209940010,Rogue Community College,1018200,TABLE ROCK CAMPUS,7800 PACIFIC AVENUE,WHITE CITY,OR,97503,4,"Public, 2-year",1402.0,2021.0,3423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"7800 PACIFIC AVENUE, WHITE CITY, OR 97503",42.43001875,-122.88324947849716
210146001,Southern Oregon University,321900,Ashland Campus,1250 SISKIYOU BLVD,ASHLAND,OR,97520,1,"Public, 4-year or above",1882.0,3322.0,5204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1250 SISKIYOU BLVD, ASHLAND, OR 97520",42.1872293,-122.6966943
210146002,Southern Oregon University,321900,Higher Education Center,101 S Bartlett St,Medford,OR,97501,1,"Public, 4-year or above",1882.0,3322.0,5204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"101 S Bartlett St, Medford, OR 97501",42.326103,-122.8704
210234001,Treasure Valley Community College,322100,Main Campus,650 College Blvd.,Ontario,OR,97914,4,"Public, 2-year",600.0,729.0,1329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"650 College Blvd., Ontario, OR 97914",44.0150395,-116.9713676
210234002,Treasure Valley Community College,322100,Caldwell Center,205 S. 6th Ave.,Caldwell,ID,83605,4,"Public, 2-year",600.0,729.0,1329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"205 S. 6th Ave., Caldwell, ID 83605",43.66688396144546,-116.69018815558698
210270002,Umpqua Community College,322200,Harold Woolley Adult Basic Education Center,1634 W. Harvard Ave.,Roseburg,OR,97471,4,"Public, 2-year",865.0,1460.0,2325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1634 W. Harvard Ave., Roseburg, OR 97471",43.21351240323889,-123.36732498895536
210270006,Umpqua Community College,322200,UCC Small Business Development Center,522 SE Washington Ave.,Roseburg,OR,97470,4,"Public, 2-year",865.0,1460.0,2325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"522 SE Washington Ave., Roseburg, OR 97470",43.21122304081633,-123.34687046938777
210368002,Western Seminary,717800,WESTERN SEMINARY-SAN JOSE,6601 CAMDEN AVE, SAN JOSE,CA,95120,2,"Private nonprofit, 4-year or above",559.0,258.0,817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"6601 CAMDEN AVE,  SAN JOSE, CA 95120",37.2223416,-121.85633356894304
210401001,Willamette University,322700,Main Campus,900 STATE ST,SALEM,OR,97301,2,"Private nonprofit, 4-year or above",825.0,1084.0,1909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"900 STATE ST, SALEM, OR 97301",44.9355889,-123.03081292503312
210401004,Willamette University,322700,"Granada, Spain Campus","Plaza de los Campos, 4 - 2 A",Granada,,18009,2,"Private nonprofit, 4-year or above",825.0,1084.0,1909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,46.3144754,11.0480288
210438001,University of Western States,1230900,University of Western States,8000 NE Tillamook St,PORTLAND,OR,97213,2,"Private nonprofit, 4-year or above",376.0,720.0,1096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"8000 NE Tillamook St, PORTLAND, OR 97213",45.53644735,-122.58058227564
210599002,All-State Career School,2495500,All State Career School  - Essington,50 W Powhattan Ave,Essington,PA,19029,6,"Private for-profit, 2-year",422.0,416.0,838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"50 W Powhattan Ave, Essington, PA 19029",39.8664781,-75.2985462
210605001,Community College of Allegheny County,323100,Allegheny Campus,801 Ridge Avenue,Pittsburgh,PA,15212,4,"Public, 2-year",4861.0,5606.0,10467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"801 Ridge Avenue, Pittsburgh, PA 15212",40.450425,-80.0142922
210605002,Community College of Allegheny County,323100,Boyce Campus,595 Beatty Road,Monroeville,PA,15146,4,"Public, 2-year",4861.0,5606.0,10467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"595 Beatty Road, Monroeville, PA 15146",40.4517436213298,-79.75561170356177
210605005,Community College of Allegheny County,323100,North Campus,8701 Perry Highway,Pittsburgh,PA,15237,4,"Public, 2-year",4861.0,5606.0,10467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"8701 Perry Highway, Pittsburgh, PA 15237",40.56570285,-80.03954979803919
210605007,Community College of Allegheny County,323100,West Hills Center,1000 McKee Rd,Oakdale,PA,15071,4,"Public, 2-year",4861.0,5606.0,10467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1000 McKee Rd, Oakdale, PA 15071",40.43708985,-80.19337132427077
210605008,Community College of Allegheny County,323100,Braddock Hills Center,250 Yost Boulevard,Braddock Hills,PA,15221,4,"Public, 2-year",4861.0,5606.0,10467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"250 Yost Boulevard, Braddock Hills, PA 15221",40.414130322203654,-79.85048198230392
210605009,Community College of Allegheny County,323100,Washington County Center,1500 West Chestnut Street,Washington,PA,15301,4,"Public, 2-year",4861.0,5606.0,10467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1500 West Chestnut Street, Washington, PA 15301",40.16439924519514,-80.27431487445794
210711001,The  Beauty Institute,2144000,The Beauty Institute,153 Lehigh Valley Mall,Whitehall,PA,18052,9,"Private for-profit, less-than 2-year",2.0,49.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"153 Lehigh Valley Mall, Whitehall, PA 18052",40.629746482853776,-75.48391372016347
210775003,Alvernia University,323300,Pottsville Campus ,500 Progress av ,Pottsville,PA,17901,2,"Private nonprofit, 4-year or above",880.0,1604.0,2484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,"500 Progress av , Pottsville, PA 17901",40.6895622,-76.1966488513229
210775004,Alvernia University,323300,Collegetown Campus,401 Penn St,Reading,PA,19607,2,"Private nonprofit, 4-year or above",880.0,1604.0,2484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,"401 Penn St, Reading, PA 19607",40.3358731,-75.92933472389723
211024001,Clarks Summit University,267000,Main Campus,538 VENARD RD,CLARKS SUMMIT,PA,18411,2,"Private nonprofit, 4-year or above",288.0,264.0,552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"538 VENARD RD, CLARKS SUMMIT, PA 18411",41.4950785,-75.6854685
211291001,Bucknell University,323800,"Bucknell University, Main Campus",580 Snake Rd,Lewisburg,PA,17837,2,"Private nonprofit, 4-year or above",1813.0,1974.0,3787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"580 Snake Rd, Lewisburg, PA 17837",40.9561655947404,-76.88022328260276
211307003,Bucks County Community College,323900,Epstein Campus at Lower Bucks,1304 Veterans Highway,Bristol,PA,19007,4,"Public, 2-year",2579.0,3583.0,6162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"1304 Veterans Highway, Bristol, PA 19007",40.1127142,-74.8763181
211431005,Carlow University,330300,Greensburg,Rt 136 R.D. 6 Box 320,Greensburg,PA,15601,2,"Private nonprofit, 4-year or above",289.0,1815.0,2104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"Rt 136 R.D. 6 Box 320, Greensburg, PA 15601",40.3014581,-79.5389289
